Source_Keyword,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,waktu_tweet,step_1_case_folding,step_2_cleaning,step_3_token,step_4_norm,step_4_str,step_5_stemmed,step_6_final,Topic
MAKANAN_SEHAT_GRATIS,1970504599338635658,Tue Sep 23 15:04:41 +0000 2025,1, Ancaman untuk Generasi Emas 2045? Maraknya kasus keracunan makanan dari program Makan Bergizi Gratis (MBG) menimbulkan kekhawatiran besar. Jika dibiarkan hal ini bisa menggoyahkan impian Indonesia Emas 2045: generasi unggul sehat dan berdaya saing tinggi. Program MBG https://t.co/1zklxq28Ua,1.970504599338636e+18,https://pbs.twimg.com/amplify_video_thumb/1970504090573774848/img/2tWbR0BJ6iWiU7KY.jpg,,in,,0.0,0.0,1.0,https://x.com/undefined/status/1970504599338635658,1.3497139624728617e+18,;;;;,2025-09-23 15:04:41, ancaman untuk generasi emas 2045? maraknya kasus keracunan makanan dari program makan bergizi gratis (mbg) menimbulkan kekhawatiran besar. jika dibiarkan hal ini bisa menggoyahkan impian indonesia emas 2045: generasi unggul sehat dan berdaya saing tinggi. program mbg https://t.co/1zklxq28ua,ancaman untuk generasi emas maraknya kasus keracunan makanan dari program makan bergizi gratis mbg menimbulkan kekhawatiran besar jika dibiarkan hal ini bisa menggoyahkan impian indonesia emas generasi unggul sehat dan berdaya saing tinggi program mbg,"['ancaman', 'untuk', 'generasi', 'emas', 'maraknya', 'kasus', 'keracunan', 'makanan', 'dari', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'menimbulkan', 'kekhawatiran', 'besar', 'jika', 'dibiarkan', 'hal', 'ini', 'bisa', 'menggoyahkan', 'impian', 'indonesia', 'emas', 'generasi', 'unggul', 'sehat', 'dan', 'berdaya', 'saing', 'tinggi', 'program', 'mbg']","['ancaman', 'untuk', 'generasi', 'emas', 'maraknya', 'kasus', 'keracunan', 'makanan', 'dari', 'program', 'makan', 'bergizi', 'gratis', 'makan bergizi gratis', 'menimbulkan', 'kekhawatiran', 'besar', 'jika', 'dibiarkan', 'hal', 'ini', 'bisa', 'menggoyahkan', 'impian', 'indonesia', 'emas', 'generasi', 'unggul', 'sehat', 'dan', 'berdaya', 'saing', 'tinggi', 'program', 'makan bergizi gratis']",ancaman untuk generasi emas maraknya kasus keracunan makanan dari program makan bergizi gratis makan bergizi gratis menimbulkan kekhawatiran besar jika dibiarkan hal ini bisa menggoyahkan impian indonesia emas generasi unggul sehat dan berdaya saing tinggi program makan bergizi gratis,ancam untuk generasi emas marak kasus racun makan dari program makan gizi gratis makan gizi gratis timbul khawatir besar jika biar hal ini bisa goyah impi indonesia emas generasi unggul sehat dan daya saing tinggi program makan gizi gratis,ancam generasi emas marak kasus racun makan program makan gizi gratis makan gizi gratis timbul khawatir besar goyah impi indonesia emas generasi unggul sehat daya saing tinggi program makan gizi gratis,-1
PEMBANGUNAN_BERKELANJUTAN,1963383421570633822,Wed Sep 03 23:27:40 +0000 2025,0,Indonesia menorehkan prestasi dalam capaian SDGs dibanding negara-negara lain. Dalam mewujudkan tujuan pembangunan berkelanjutan lebih dari 50 persen indikator terpenuhi. https://t.co/qljUioGD0R,1.9633834215706337e+18,https://pbs.twimg.com/media/Gz9W0TDbkAMDINH.jpg,,in,,0.0,1.0,0.0,https://x.com/undefined/status/1963383421570633822,1.74967256966468e+18,;;;;,2025-09-03 23:27:40,indonesia menorehkan prestasi dalam capaian sdgs dibanding negara-negara lain. dalam mewujudkan tujuan pembangunan berkelanjutan lebih dari 50 persen indikator terpenuhi. https://t.co/qljuiogd0r,indonesia menorehkan prestasi dalam capaian sdgs dibanding negara negara lain dalam mewujudkan tujuan pembangunan berkelanjutan lebih dari persen indikator terpenuhi,"['indonesia', 'menorehkan', 'prestasi', 'dalam', 'capaian', 'sdgs', 'dibanding', 'negara', 'negara', 'lain', 'dalam', 'mewujudkan', 'tujuan', 'pembangunan', 'berkelanjutan', 'lebih', 'dari', 'persen', 'indikator', 'terpenuhi']","['indonesia', 'menorehkan', 'prestasi', 'dalam', 'capaian', 'sustainable development goals', 'dibanding', 'negara', 'negara', 'lain', 'dalam', 'mewujudkan', 'tujuan', 'pembangunan', 'berkelanjutan', 'lebih', 'dari', 'persen', 'indikator', 'terpenuhi']",indonesia menorehkan prestasi dalam capaian sustainable development goals dibanding negara negara lain dalam mewujudkan tujuan pembangunan berkelanjutan lebih dari persen indikator terpenuhi,indonesia toreh prestasi dalam capai sustainable development goals banding negara negara lain dalam wujud tuju bangun lanjut lebih dari persen indikator penuh,indonesia toreh prestasi capai sustainable development goals banding negara negara wujud tuju bangun lanjut persen indikator penuh,2
ANGGARAN_MAKAN_GRATIS,1970797177862857110,Wed Sep 24 10:27:17 +0000 2025,0,Kalangan ekonom menyoroti besarnya alokasi anggaran untuk program Makan Bergizi Gratis (MBG) dan meminta pemerintah untuk mengendalikan pengeluaran tersebut. Program ini dianggap sebagai salah satu belanja prioritas yang berisiko memboroskan anggaran. https://t.co/OIkX4tcieU,1.9707971778628567e+18,https://pbs.twimg.com/media/G1mtlFgbEAAhirW.jpg,,in,,0.0,1.0,0.0,https://x.com/undefined/status/1970797177862857110,238091066.0,;;;;,2025-09-24 10:27:17,kalangan ekonom menyoroti besarnya alokasi anggaran untuk program makan bergizi gratis (mbg) dan meminta pemerintah untuk mengendalikan pengeluaran tersebut. program ini dianggap sebagai salah satu belanja prioritas yang berisiko memboroskan anggaran. https://t.co/oikx4tcieu,kalangan ekonom menyoroti besarnya alokasi anggaran untuk program makan bergizi gratis mbg dan meminta pemerintah untuk mengendalikan pengeluaran tersebut program ini dianggap sebagai salah satu belanja prioritas yang berisiko memboroskan anggaran,"['kalangan', 'ekonom', 'menyoroti', 'besarnya', 'alokasi', 'anggaran', 'untuk', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'dan', 'meminta', 'pemerintah', 'untuk', 'mengendalikan', 'pengeluaran', 'tersebut', 'program', 'ini', 'dianggap', 'sebagai', 'salah', 'satu', 'belanja', 'prioritas', 'yang', 'berisiko', 'memboroskan', 'anggaran']","['kalangan', 'ekonom', 'menyoroti', 'besarnya', 'alokasi', 'anggaran', 'untuk', 'program', 'makan', 'bergizi', 'gratis', 'makan bergizi gratis', 'dan', 'meminta', 'pemerintah', 'untuk', 'mengendalikan', 'pengeluaran', 'tersebut', 'program', 'ini', 'dianggap', 'sebagai', 'salah', 'satu', 'belanja', 'prioritas', 'yang', 'berisiko', 'memboroskan', 'anggaran']",kalangan ekonom menyoroti besarnya alokasi anggaran untuk program makan bergizi gratis makan bergizi gratis dan meminta pemerintah untuk mengendalikan pengeluaran tersebut program ini dianggap sebagai salah satu belanja prioritas yang berisiko memboroskan anggaran,kalang ekonom sorot besar alokasi anggar untuk program makan gizi gratis makan gizi gratis dan minta perintah untuk kendali keluar sebut program ini anggap bagai salah satu belanja prioritas yang risiko boros anggar,kalang ekonom sorot besar alokasi anggar program makan gizi gratis makan gizi gratis minta perintah kendali keluar sebut program anggap bagai satu belanja prioritas risiko boros anggar,0
PRABOWO_MAKAN_GRATIS,1972310214662865396,Sun Sep 28 14:39:33 +0000 2025,0,®️ Istana Diduga Cabut Akses Peliputan Jurnalis Media NasionalGegara Tanya Masalah MBG ke Prabowo https://t.co/nrXBbsOmUe #presiden #prabowo #bgn #sppg #ribuan #pelajar #keracunan #mbg #makan #bergizi #gratis #id #pers #jurnalis #cnn https://t.co/Ii9ncxgTLM,1.9723102146628652e+18,https://pbs.twimg.com/media/G18NqrZb0AALMUG.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972310214662865396,115936810.0,;;;;,2025-09-28 14:39:33,®️ istana diduga cabut akses peliputan jurnalis media nasionalgegara tanya masalah mbg ke prabowo https://t.co/nrxbbsomue #presiden #prabowo #bgn #sppg #ribuan #pelajar #keracunan #mbg #makan #bergizi #gratis #id #pers #jurnalis #cnn https://t.co/ii9ncxgtlm,istana diduga cabut akses peliputan jurnalis media nasionalgegara tanya masalah mbg ke prabowo,"['istana', 'diduga', 'cabut', 'akses', 'peliputan', 'jurnalis', 'media', 'nasionalgegara', 'tanya', 'masalah', 'mbg', 'ke', 'prabowo']","['istana', 'diduga', 'cabut', 'akses', 'peliputan', 'jurnalis', 'media', 'nasionalgegara', 'tanya', 'masalah', 'makan bergizi gratis', 'ke', 'prabowo']",istana diduga cabut akses peliputan jurnalis media nasionalgegara tanya masalah makan bergizi gratis ke prabowo,istana duga cabut akses liput jurnalis media nasionalgegara tanya masalah makan gizi gratis ke prabowo,istana duga cabut akses liput jurnalis media nasionalgegara tanya masalah makan gizi gratis prabowo,0
MAKAN_BERGIZI_GRATIS,1972322909407543328,Sun Sep 28 15:30:00 +0000 2025,1,Kemendagri akan menggelar rapat koordinasi secara virtual bersama seluruh kepala daerah pada Senin (29/9) pukul 08.00 WIB untuk menindaklanjuti langkah penanganan dan pencegahan kejadian luar biasa keracunan makanan pada program Makan Bergizi Gratis. https://t.co/lvDFc837Wq,1.9723229094075436e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972322909407543328,68930552.0,;;;;,2025-09-28 15:30:00,kemendagri akan menggelar rapat koordinasi secara virtual bersama seluruh kepala daerah pada senin (29/9) pukul 08.00 wib untuk menindaklanjuti langkah penanganan dan pencegahan kejadian luar biasa keracunan makanan pada program makan bergizi gratis. https://t.co/lvdfc837wq,kemendagri akan menggelar rapat koordinasi secara virtual bersama seluruh kepala daerah pada senin pukul wib untuk menindaklanjuti langkah penanganan dan pencegahan kejadian luar biasa keracunan makanan pada program makan bergizi gratis,"['kemendagri', 'akan', 'menggelar', 'rapat', 'koordinasi', 'secara', 'virtual', 'bersama', 'seluruh', 'kepala', 'daerah', 'pada', 'senin', 'pukul', 'wib', 'untuk', 'menindaklanjuti', 'langkah', 'penanganan', 'dan', 'pencegahan', 'kejadian', 'luar', 'biasa', 'keracunan', 'makanan', 'pada', 'program', 'makan', 'bergizi', 'gratis']","['kemendagri', 'akan', 'menggelar', 'rapat', 'koordinasi', 'secara', 'virtual', 'bersama', 'seluruh', 'kepala', 'daerah', 'pada', 'senin', 'pukul', 'wib', 'untuk', 'menindaklanjuti', 'langkah', 'penanganan', 'dan', 'pencegahan', 'kejadian', 'luar', 'biasa', 'keracunan', 'makanan', 'pada', 'program', 'makan', 'bergizi', 'gratis']",kemendagri akan menggelar rapat koordinasi secara virtual bersama seluruh kepala daerah pada senin pukul wib untuk menindaklanjuti langkah penanganan dan pencegahan kejadian luar biasa keracunan makanan pada program makan bergizi gratis,kemendagri akan gelar rapat koordinasi cara virtual sama seluruh kepala daerah pada senin pukul wib untuk menindaklanjuti langkah tangan dan cegah jadi luar biasa racun makan pada program makan gizi gratis,kemendagri gelar rapat koordinasi virtual seluruh kepala daerah senin pukul wib menindaklanjuti langkah tangan cegah luar biasa racun makan program makan gizi gratis,0
PEMBANGUNAN_BERKELANJUTAN,1956962552539197902,Sun Aug 17 06:13:25 +0000 2025,0,Selamat Ulang Tahun ke-80 Republik Indonesia! Dari semangat 1945 hingga komitmen global hari ini Indonesia terus meneguhkan peran sebagai pemimpin pembangunan berkelanjutan. Mari kita jaga persatuan gotong royong dan inovasi demi dunia yang lebih baik. #HUTRI80 #Bappenas https://t.co/7Q0N78Jo9H,1.956962552539198e+18,https://pbs.twimg.com/media/GyiG92PakAIB8F6.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1956962552539197902,8.651175126098739e+17,;;;;,2025-08-17 06:13:25,selamat ulang tahun ke-80 republik indonesia! dari semangat 1945 hingga komitmen global hari ini indonesia terus meneguhkan peran sebagai pemimpin pembangunan berkelanjutan. mari kita jaga persatuan gotong royong dan inovasi demi dunia yang lebih baik. #hutri80 #bappenas https://t.co/7q0n78jo9h,selamat ulang tahun ke republik indonesia dari semangat hingga komitmen global hari ini indonesia terus meneguhkan peran sebagai pemimpin pembangunan berkelanjutan mari kita jaga persatuan gotong royong dan inovasi demi dunia yang lebih baik,"['selamat', 'ulang', 'tahun', 'ke', 'republik', 'indonesia', 'dari', 'semangat', 'hingga', 'komitmen', 'global', 'hari', 'ini', 'indonesia', 'terus', 'meneguhkan', 'peran', 'sebagai', 'pemimpin', 'pembangunan', 'berkelanjutan', 'mari', 'kita', 'jaga', 'persatuan', 'gotong', 'royong', 'dan', 'inovasi', 'demi', 'dunia', 'yang', 'lebih', 'baik']","['selamat', 'ulang', 'tahun', 'ke', 'republik', 'indonesia', 'dari', 'semangat', 'hingga', 'komitmen', 'global', 'hari', 'ini', 'indonesia', 'terus', 'meneguhkan', 'peran', 'sebagai', 'pemimpin', 'pembangunan', 'berkelanjutan', 'mari', 'kita', 'jaga', 'persatuan', 'gotong', 'royong', 'dan', 'inovasi', 'demi', 'dunia', 'yang', 'lebih', 'baik']",selamat ulang tahun ke republik indonesia dari semangat hingga komitmen global hari ini indonesia terus meneguhkan peran sebagai pemimpin pembangunan berkelanjutan mari kita jaga persatuan gotong royong dan inovasi demi dunia yang lebih baik,selamat ulang tahun ke republik indonesia dari semangat hingga komitmen global hari ini indonesia terus teguh peran bagai pimpin bangun lanjut mari kita jaga satu gotong royong dan inovasi demi dunia yang lebih baik,selamat ulang tahun republik indonesia semangat hingga komitmen global indonesia teguh peran bagai pimpin bangun lanjut jaga satu gotong royong inovasi dunia,2
ANGGARAN_MAKAN_GRATIS,1971585535216058410,Sat Sep 27 11:13:41 +0000 2025,0,@kenhans03 Stop makan gratis..muak aku habiskan anggaran untuk para koruptor,1.971896016632009e+18,,kenhans03,in,,0.0,0.0,0.0,https://x.com/undefined/status/1971896016632009052,1.8405226047358607e+18,;;;;,2025-09-27 11:13:41,@kenhans03 stop makan gratis..muak aku habiskan anggaran untuk para koruptor,stop makan gratis muak aku habiskan anggaran untuk para koruptor,"['stop', 'makan', 'gratis', 'muak', 'aku', 'habiskan', 'anggaran', 'untuk', 'para', 'koruptor']","['stop', 'makan', 'gratis', 'muak', 'aku', 'habiskan', 'anggaran', 'untuk', 'para', 'koruptor']",stop makan gratis muak aku habiskan anggaran untuk para koruptor,stop makan gratis muak aku habis anggar untuk para koruptor,stop makan gratis muak habis anggar koruptor,0
ANGGARAN_MAKAN_GRATIS,1970722907434426438,Wed Sep 24 05:32:10 +0000 2025,3,JARINGAN Pemantau Pendidikan Indonesia (JPPI) menyatakan bahwa program Makan Bergizi Gratis (MBG) sejak awal sarat dengan konflik kepentingan dan potensi bancakan korupsi. https://t.co/I1n6ZWTKJT,1.9707229074344264e+18,,,in,,0.0,1.0,1.0,https://x.com/undefined/status/1970722907434426438,68930552.0,;;;;,2025-09-24 05:32:10,jaringan pemantau pendidikan indonesia (jppi) menyatakan bahwa program makan bergizi gratis (mbg) sejak awal sarat dengan konflik kepentingan dan potensi bancakan korupsi. https://t.co/i1n6zwtkjt,jaringan pemantau pendidikan indonesia jppi menyatakan bahwa program makan bergizi gratis mbg sejak awal sarat dengan konflik kepentingan dan potensi bancakan korupsi,"['jaringan', 'pemantau', 'pendidikan', 'indonesia', 'jppi', 'menyatakan', 'bahwa', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'sejak', 'awal', 'sarat', 'dengan', 'konflik', 'kepentingan', 'dan', 'potensi', 'bancakan', 'korupsi']","['jaringan', 'pemantau', 'pendidikan', 'indonesia', 'jppi', 'menyatakan', 'bahwa', 'program', 'makan', 'bergizi', 'gratis', 'makan bergizi gratis', 'sejak', 'awal', 'sarat', 'dengan', 'konflik', 'kepentingan', 'dan', 'potensi', 'bancakan', 'korupsi']",jaringan pemantau pendidikan indonesia jppi menyatakan bahwa program makan bergizi gratis makan bergizi gratis sejak awal sarat dengan konflik kepentingan dan potensi bancakan korupsi,jaring pantau didik indonesia jppi nyata bahwa program makan gizi gratis makan gizi gratis sejak awal sarat dengan konflik penting dan potensi bancak korupsi,jaring pantau didik indonesia jppi nyata program makan gizi gratis makan gizi gratis sejak awal sarat konflik penting potensi bancak korupsi,0
PROGRAM_GIZI_SEKOLAH,1970062194739237237,Tue Sep 23 02:53:14 +0000 2025,3,@MixComicin56763 @Anak__Ogi @prabowo @Gerindra Saya setuju program MBG baik tapi bukan prioritas. Kesejahteraan guru fasilitas sekolah masih banyak anak perlu berjam2 kesekolah nyebari sungai dll. Banyak yg lebih prioritas. Dan jika pun mau perbaikan gizi fokus pada sekolah pedalaman yg memang wilayah gizi buruk.,1.97032052477884e+18,,MixComicin56763,in,,0.0,0.0,0.0,https://x.com/undefined/status/1970320524778840103,1.8597801160141412e+18,;;;;,2025-09-23 02:53:14,@mixcomicin56763 @anak__ogi @prabowo @gerindra saya setuju program mbg baik tapi bukan prioritas. kesejahteraan guru fasilitas sekolah masih banyak anak perlu berjam2 kesekolah nyebari sungai dll. banyak yg lebih prioritas. dan jika pun mau perbaikan gizi fokus pada sekolah pedalaman yg memang wilayah gizi buruk.,saya setuju program mbg baik tapi bukan prioritas kesejahteraan guru fasilitas sekolah masih banyak anak perlu berjam kesekolah nyebari sungai dll banyak yg lebih prioritas dan jika pun mau perbaikan gizi fokus pada sekolah pedalaman yg memang wilayah gizi buruk,"['saya', 'setuju', 'program', 'mbg', 'baik', 'tapi', 'bukan', 'prioritas', 'kesejahteraan', 'guru', 'fasilitas', 'sekolah', 'masih', 'banyak', 'anak', 'perlu', 'berjam', 'kesekolah', 'nyebari', 'sungai', 'dll', 'banyak', 'yg', 'lebih', 'prioritas', 'dan', 'jika', 'pun', 'mau', 'perbaikan', 'gizi', 'fokus', 'pada', 'sekolah', 'pedalaman', 'yg', 'memang', 'wilayah', 'gizi', 'buruk']","['saya', 'setuju', 'program', 'makan bergizi gratis', 'baik', 'tapi', 'bukan', 'prioritas', 'kesejahteraan', 'guru', 'fasilitas', 'sekolah', 'masih', 'banyak', 'anak', 'perlu', 'berjam', 'kesekolah', 'nyebari', 'sungai', 'dll', 'banyak', 'yang', 'lebih', 'prioritas', 'dan', 'jika', 'pun', 'mau', 'perbaikan', 'gizi', 'fokus', 'pada', 'sekolah', 'pedalaman', 'yang', 'memang', 'wilayah', 'gizi', 'buruk']",saya setuju program makan bergizi gratis baik tapi bukan prioritas kesejahteraan guru fasilitas sekolah masih banyak anak perlu berjam kesekolah nyebari sungai dll banyak yang lebih prioritas dan jika pun mau perbaikan gizi fokus pada sekolah pedalaman yang memang wilayah gizi buruk,saya tuju program makan gizi gratis baik tapi bukan prioritas sejahtera guru fasilitas sekolah masih banyak anak perlu jam seko nyebari sungai dll banyak yang lebih prioritas dan jika pun mau baik gizi fokus pada sekolah dalam yang memang wilayah gizi buruk,tuju program makan gizi gratis prioritas sejahtera guru fasilitas sekolah anak perlu jam seko nyebari sungai prioritas gizi fokus sekolah wilayah gizi buruk,-1
GIZI_GRATIS,1972287384378376490,Sun Sep 28 13:08:50 +0000 2025,1,Menu bergizi gratis di sekolah dibuat sesuai standar gizi agar mendukung pertumbuhan fisik dan kognitif anak. #KomitmenPemerintahJagaMBG,1.9722873843783764e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972287384378376490,1.942796312422015e+18,;;;;,2025-09-28 13:08:50,menu bergizi gratis di sekolah dibuat sesuai standar gizi agar mendukung pertumbuhan fisik dan kognitif anak. #komitmenpemerintahjagambg,menu bergizi gratis di sekolah dibuat sesuai standar gizi agar mendukung pertumbuhan fisik dan kognitif anak,"['menu', 'bergizi', 'gratis', 'di', 'sekolah', 'dibuat', 'sesuai', 'standar', 'gizi', 'agar', 'mendukung', 'pertumbuhan', 'fisik', 'dan', 'kognitif', 'anak']","['menu', 'bergizi', 'gratis', 'di', 'sekolah', 'dibuat', 'sesuai', 'standar', 'gizi', 'agar', 'mendukung', 'pertumbuhan', 'fisik', 'dan', 'kognitif', 'anak']",menu bergizi gratis di sekolah dibuat sesuai standar gizi agar mendukung pertumbuhan fisik dan kognitif anak,menu gizi gratis di sekolah buat sesuai standar gizi agar dukung tumbuh fisik dan kognitif anak,menu gizi gratis sekolah sesuai standar gizi dukung tumbuh fisik kognitif anak,0
DANA_MAKAN_GRATIS,1969427626537468259,Sat Sep 20 17:12:33 +0000 2025,0,@AntonSubagia @muchlis_ar Halo! Saya cek isu ini. Program MBG Prabowo diluncurkan Jan 2025 pakai dana triliunan untuk makan gratis siswa. Ada kasus keracunan massal: &gt;;;;,,,,,,,,,,,,2025-09-20 17:12:33,@antonsubagia @muchlis_ar halo! saya cek isu ini. program mbg prabowo diluncurkan jan 2025 pakai dana triliunan untuk makan gratis siswa. ada kasus keracunan massal: &gt;;;;,halo saya cek isu ini program mbg prabowo diluncurkan jan pakai dana triliunan untuk makan gratis siswa ada kasus keracunan massal gt,"['halo', 'saya', 'cek', 'isu', 'ini', 'program', 'mbg', 'prabowo', 'diluncurkan', 'jan', 'pakai', 'dana', 'triliunan', 'untuk', 'makan', 'gratis', 'siswa', 'ada', 'kasus', 'keracunan', 'massal', 'gt']","['halo', 'saya', 'cek', 'isu', 'ini', 'program', 'makan bergizi gratis', 'prabowo', 'diluncurkan', 'jangan', 'pakai', 'dana', 'triliunan', 'untuk', 'makan', 'gratis', 'siswa', 'ada', 'kasus', 'keracunan', 'massal', 'begitu']",halo saya cek isu ini program makan bergizi gratis prabowo diluncurkan jangan pakai dana triliunan untuk makan gratis siswa ada kasus keracunan massal begitu,halo saya cek isu ini program makan gizi gratis prabowo luncur jangan pakai dana triliun untuk makan gratis siswa ada kasus racun massal begitu,halo cek isu program makan gizi gratis prabowo luncur jangan dana triliun makan gratis siswa kasus racun massal,0
KEBIJAKAN_MAKAN_GRATIS,1971421792981090678,Fri Sep 26 03:49:17 +0000 2025,0,Program Makan Bergizi Gratis bukan sekadar kebijakan tapi penyelamat gizi. Kalau ada masalah sistem yang dibenahi. #mbg #gasssnow https://t.co/kYOQRzhgWQ,1.9714217929810903e+18,https://pbs.twimg.com/media/G1vlqmjaAAMNGbe.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1971421792981090678,1.6863010645540536e+18,;;;;,2025-09-26 03:49:17,program makan bergizi gratis bukan sekadar kebijakan tapi penyelamat gizi. kalau ada masalah sistem yang dibenahi. #mbg #gasssnow https://t.co/kyoqrzhgwq,program makan bergizi gratis bukan sekadar kebijakan tapi penyelamat gizi kalau ada masalah sistem yang dibenahi,"['program', 'makan', 'bergizi', 'gratis', 'bukan', 'sekadar', 'kebijakan', 'tapi', 'penyelamat', 'gizi', 'kalau', 'ada', 'masalah', 'sistem', 'yang', 'dibenahi']","['program', 'makan', 'bergizi', 'gratis', 'bukan', 'sekadar', 'kebijakan', 'tapi', 'penyelamat', 'gizi', 'kalau', 'ada', 'masalah', 'sistem', 'yang', 'dibenahi']",program makan bergizi gratis bukan sekadar kebijakan tapi penyelamat gizi kalau ada masalah sistem yang dibenahi,program makan gizi gratis bukan sekadar bijak tapi selamat gizi kalau ada masalah sistem yang benah,program makan gizi gratis sekadar bijak selamat gizi masalah sistem benah,0
MENU_MBG,1972275751274864700,Sun Sep 28 12:22:36 +0000 2025,0,Pemerintah berkomitmen meningkatkan kualitas program makan bergizi gratis dengan menyajikan menu sesuai standar gizi seimbang agar anak-anak memperoleh nutrisi optimal bagi pertumbuhan dan kesehatan. #KomitmenPemerintahJagaMBG https://t.co/JROC6CSQrr,1.972275751274865e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972275751274864700,1.848599272675283e+18,;;;;,2025-09-28 12:22:36,pemerintah berkomitmen meningkatkan kualitas program makan bergizi gratis dengan menyajikan menu sesuai standar gizi seimbang agar anak-anak memperoleh nutrisi optimal bagi pertumbuhan dan kesehatan. #komitmenpemerintahjagambg https://t.co/jroc6csqrr,pemerintah berkomitmen meningkatkan kualitas program makan bergizi gratis dengan menyajikan menu sesuai standar gizi seimbang agar anak anak memperoleh nutrisi optimal bagi pertumbuhan dan kesehatan,"['pemerintah', 'berkomitmen', 'meningkatkan', 'kualitas', 'program', 'makan', 'bergizi', 'gratis', 'dengan', 'menyajikan', 'menu', 'sesuai', 'standar', 'gizi', 'seimbang', 'agar', 'anak', 'anak', 'memperoleh', 'nutrisi', 'optimal', 'bagi', 'pertumbuhan', 'dan', 'kesehatan']","['pemerintah', 'berkomitmen', 'meningkatkan', 'kualitas', 'program', 'makan', 'bergizi', 'gratis', 'dengan', 'menyajikan', 'menu', 'sesuai', 'standar', 'gizi', 'seimbang', 'agar', 'anak', 'anak', 'memperoleh', 'nutrisi', 'optimal', 'bagi', 'pertumbuhan', 'dan', 'kesehatan']",pemerintah berkomitmen meningkatkan kualitas program makan bergizi gratis dengan menyajikan menu sesuai standar gizi seimbang agar anak anak memperoleh nutrisi optimal bagi pertumbuhan dan kesehatan,perintah komitmen tingkat kualitas program makan gizi gratis dengan saji menu sesuai standar gizi imbang agar anak anak oleh nutrisi optimal bagi tumbuh dan sehat,perintah komitmen tingkat kualitas program makan gizi gratis saji menu sesuai standar gizi imbang anak anak nutrisi optimal tumbuh sehat,0
GIZI_GRATIS,1972276164157960597,Sun Sep 28 12:24:15 +0000 2025,0, Pemerintah berkomitmen untuk terus memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang dan nutrisi yang menunjang pertumbuhan dan kesehatan. #KomitmenPemerintahJagaMBG https://t.co/WpN6fumH2N,1.9722761641579607e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1972276164157960597,1.753321366236115e+18,;;;;,2025-09-28 12:24:15, pemerintah berkomitmen untuk terus memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang dan nutrisi yang menunjang pertumbuhan dan kesehatan. #komitmenpemerintahjagambg https://t.co/wpn6fumh2n,pemerintah berkomitmen untuk terus memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang dan nutrisi yang menunjang pertumbuhan dan kesehatan,"['pemerintah', 'berkomitmen', 'untuk', 'terus', 'memperbaiki', 'kualitas', 'program', 'makan', 'bergizi', 'gratis', 'dengan', 'memastikan', 'menu', 'yang', 'disajikan', 'sesuai', 'standar', 'gizi', 'seimbang', 'dan', 'nutrisi', 'yang', 'menunjang', 'pertumbuhan', 'dan', 'kesehatan']","['pemerintah', 'berkomitmen', 'untuk', 'terus', 'memperbaiki', 'kualitas', 'program', 'makan', 'bergizi', 'gratis', 'dengan', 'memastikan', 'menu', 'yang', 'disajikan', 'sesuai', 'standar', 'gizi', 'seimbang', 'dan', 'nutrisi', 'yang', 'menunjang', 'pertumbuhan', 'dan', 'kesehatan']",pemerintah berkomitmen untuk terus memperbaiki kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang dan nutrisi yang menunjang pertumbuhan dan kesehatan,perintah komitmen untuk terus baik kualitas program makan gizi gratis dengan pasti menu yang saji sesuai standar gizi imbang dan nutrisi yang tunjang tumbuh dan sehat,perintah komitmen kualitas program makan gizi gratis menu saji sesuai standar gizi imbang nutrisi tunjang tumbuh sehat,0
MBG,1972291227027738998,Sun Sep 28 23:43:57 +0000 2025,0,@adioos Diminta makan menu MBG ya nangislah?,1.9724472153073708e+18,,adioos,in,,0.0,1.0,0.0,https://x.com/undefined/status/1972447215307370871,217651975.0,;;;;,2025-09-28 23:43:57,@adioos diminta makan menu mbg ya nangislah?,diminta makan menu mbg ya nangislah,"['diminta', 'makan', 'menu', 'mbg', 'ya', 'nangislah']","['diminta', 'makan', 'menu', 'makan bergizi gratis', 'ya', 'nangislah']",diminta makan menu makan bergizi gratis ya nangislah,minta makan menu makan gizi gratis ya nang,minta makan menu makan gizi gratis nang,0
